cve_item,Concepto,publicacion,cve_periodo,Textbox3,Monto,Flujo_Mes
Autofin,201804,Año en Curso,,        Ingresos provenientes de operaciones de cobertura,0.00,0.00
Autofin,201806,Año en Curso,,        Intereses de Cartera de Crédito Vigente,208.22,26.12
Autofin,201805,Año en Curso,,        Intereses de Cartera de Crédito Vigente,182.10,38.57
Autofin,201804,Año en Curso,,        Intereses de Cartera de Crédito Vigente,143.52,37.21
Autofin,201806,Año en Curso,,            Créditos Comerciales,144.14,16.19
Autofin,201805,Año en Curso,,            Créditos Comerciales,127.96,27.86
Autofin,201804,Año en Curso,,            Créditos Comerciales,100.10,26.56
Autofin,201806,Año en Curso,,                Actividad empresarial o comercial,138.29,15.04
Autofin,201805,Año en Curso,,                Actividad empresarial o comercial,123.25,26.59
Autofin,201804,Año en Curso,,                Actividad empresarial o comercial,96.66,25.35
Banamex,201806,Año en Curso,,    Ingresos por intereses,"48,629.35","8,293.49"
Banamex,201805,Año en Curso,,    Ingresos por intereses,"40,335.86","9,039.01"
Banamex,201804,Año en Curso,,    Ingresos por intereses,"31,296.85","8,156.06"
Banamex,201806,Año en Curso,,        Intereses de disponibilidades,"1,188.70",231.17
Banamex,201805,Año en Curso,,        Intereses de disponibilidades,957.53,195.69
Banamex,201804,Año en Curso,,        Intereses de disponibilidades,761.84,184.04
Banamex,201806,Año en Curso,,        Intereses y rendimientos a favor provenientes de cuentas de margen,35.09,5.98
Banamex,201805,Año en Curso,,        Intereses y rendimientos a favor provenientes de cuentas de margen,29.11,4.84
Banamex,201804,Año en Curso,,        Intereses y rendimientos a favor provenientes de cuentas de margen,24.26,6.17
Banamex,201806,Año en Curso,,        Intereses y rendimientos a favor provenientes de inversiones en valores,"4,886.86",874.46
Banamex,201805,Año en Curso,,        Intereses y rendimientos a favor provenientes de inversiones en valores,"4,012.40",682.38
Banamex,201804,Año en Curso,,        Intereses y rendimientos a favor provenientes de inversiones en valores,"3,330.03",984.80
Banamex,201806,Año en Curso,,            Por Títulos para Negociar,"1,212.50",230.64
Banamex,201805,Año en Curso,,            Por Títulos para Negociar,981.86,106.65
Banamex,201804,Año en Curso,,            Por Títulos para Negociar,875.22,251.90
Banamex,201806,Año en Curso,,            Por Títulos Disponibles para la Venta,"2,922.40",492.59
Banamex,201805,Año en Curso,,            Por Títulos Disponibles para la Venta,"2,429.81",462.62
Banamex,201804,Año en Curso,,            Por Títulos Disponibles para la Venta,"1,967.19",571.95
Banamex,201806,Año en Curso,,            Por Títulos Conservados a Vencimiento,751.96,151.23
Banamex,201805,Año en Curso,,            Por Títulos Conservados a Vencimiento,600.73,113.10
Banamex,201804,Año en Curso,,            Por Títulos Conservados a Vencimiento,487.62,160.95
Banamex,201806,Año en Curso,,        Intereses y rendimientos a favor en operaciones de reporto,"6,313.67","1,158.54"
Banamex,201805,Año en Curso,,        Intereses y rendimientos a favor en operaciones de reporto,"5,155.13","1,137.40"
Banamex,201804,Año en Curso,,        Intereses y rendimientos a favor en operaciones de reporto,"4,017.73",989.08
Banamex,201806,Año en Curso,,        Ingresos provenientes de operaciones de cobertura,0.00,0.00
Banamex,201805,Año en Curso,,        Ingresos provenientes de operaciones de cobertura,0.00,0.00
Banamex,201804,Año en Curso,,        Ingresos provenientes de operaciones de cobertura,0.00,0.00
Banamex,201806,Año en Curso,,        Intereses de Cartera de Crédito Vigente,"33,899.67","5,753.95"
Banamex,201805,Año en Curso,,        Intereses de Cartera de Crédito Vigente,"28,145.72","5,882.37"
Banamex,201804,Año en Curso,,        Intereses de Cartera de Crédito Vigente,"22,263.35","5,649.72"
Banamex,201806,Año en Curso,,            Créditos Comerciales,"17,771.66","3,086.07"
Banamex,201805,Año en Curso,,            Créditos Comerciales,"14,685.59","3,136.71"
Banamex,201804,Año en Curso,,            Créditos Comerciales,"11,548.87","2,973.40"
Banamex,201806,Año en Curso,,                Actividad empresarial o comercial,"11,797.06","2,054.21"
Banamex,201805,Año en Curso,,                Actividad empresarial o comercial,"9,742.85","2,107.70"
Banamex,201804,Año en Curso,,                Actividad empresarial o comercial,"7,635.14","1,996.26"
Banamex Consolidado,201806,Año en Curso,,    Ingresos por intereses,"57,311.25","9,748.96"
Banamex Consolidado,201805,Año en Curso,,    Ingresos por intereses,"47,562.29","10,515.66"
Banamex Consolidado,201804,Año en Curso,,    Ingresos por intereses,"37,046.63","9,611.40"
Banamex Consolidado,201806,Año en Curso,,        Intereses de disponibilidades,"1,188.70",231.17
Banamex Consolidado,201805,Año en Curso,,        Intereses de disponibilidades,957.53,195.69
Banamex Consolidado,201804,Año en Curso,,        Intereses de disponibilidades,761.84,184.04
Banamex Consolidado,201806,Año en Curso,,        Intereses y rendimientos a favor provenientes de cuentas de margen,35.09,5.98
Banamex Consolidado,201805,Año en Curso,,        Intereses y rendimientos a favor provenientes de cuentas de margen,29.11,4.84
Banamex Consolidado,201804,Año en Curso,,        Intereses y rendimientos a favor provenientes de cuentas de margen,24.26,6.17
Banamex Consolidado,201806,Año en Curso,,        Intereses y rendimientos a favor provenientes de inversiones en valores,"4,886.86",874.46
Banamex Consolidado,201805,Año en Curso,,        Intereses y rendimientos a favor provenientes de inversiones en valores,"4,012.40",682.38
Banamex Consolidado,201804,Año en Curso,,        Intereses y rendimientos a favor provenientes de inversiones en valores,"3,330.03",984.80
Banamex Consolidado,201806,Año en Curso,,            Por Títulos para Negociar,"1,212.50",230.64
Banamex Consolidado,201805,Año en Curso,,            Por Títulos para Negociar,981.86,106.65
Banamex Consolidado,201804,Año en Curso,,            Por Títulos para Negociar,875.22,251.90
Banamex Consolidado,201806,Año en Curso,,            Por Títulos Disponibles para la Venta,"2,922.40",492.59
Banamex Consolidado,201805,Año en Curso,,            Por Títulos Disponibles para la Venta,"2,429.81",462.62
Banamex Consolidado,201804,Año en Curso,,            Por Títulos Disponibles para la Venta,"1,967.19",571.95
Banamex Consolidado,201806,Año en Curso,,            Por Títulos Conservados a Vencimiento,751.96,151.23
Banamex Consolidado,201805,Año en Curso,,            Por Títulos Conservados a Vencimiento,600.73,113.10
Banamex Consolidado,201804,Año en Curso,,            Por Títulos Conservados a Vencimiento,487.62,160.95
Banamex Consolidado,201806,Año en Curso,,        Intereses y rendimientos a favor en operaciones de reporto,"6,313.67","1,158.54"
Banamex Consolidado,201805,Año en Curso,,        Intereses y rendimientos a favor en operaciones de reporto,"5,155.13","1,137.40"
Banamex Consolidado,201804,Año en Curso,,        Intereses y rendimientos a favor en operaciones de reporto,"4,017.73",989.08
Banamex Consolidado,201806,Año en Curso,,        Ingresos provenientes de operaciones de cobertura,0.00,0.00
Banamex Consolidado,201805,Año en Curso,,        Ingresos provenientes de operaciones de cobertura,0.00,0.00
Banamex Consolidado,201804,Año en Curso,,        Ingresos provenientes de operaciones de cobertura,0.00,0.00
Banamex Consolidado,201806,Año en Curso,,        Intereses de Cartera de Crédito Vigente,"42,560.52","7,205.60"
Banamex Consolidado,201805,Año en Curso,,        Intereses de Cartera de Crédito Vigente,"35,354.92","7,355.64"
Banamex Consolidado,201804,Año en Curso,,        Intereses de Cartera de Crédito Vigente,"27,999.29","7,101.90"
Banamex Consolidado,201806,Año en Curso,,            Créditos Comerciales,"14,845.76","2,579.45"
Banamex Consolidado,201805,Año en Curso,,            Créditos Comerciales,"12,266.31","2,621.22"
Banamex Consolidado,201804,Año en Curso,,            Créditos Comerciales,"9,645.08","2,482.58"
Banamex Consolidado,201806,Año en Curso,,                Actividad empresarial o comercial,"11,797.06","2,054.21"
Banamex Consolidado,201805,Año en Curso,,                Actividad empresarial o comercial,"9,742.85","2,107.70"
Banamex Consolidado,201804,Año en Curso,,                Actividad empresarial o comercial,"7,635.14","1,996.26"
Banca de Inversión y Otros Servicios,201806,Año en Curso,,    Ingresos por intereses,"16,221.73","2,609.03"
Banca de Inversión y Otros Servicios,201805,Año en Curso,,    Ingresos por intereses,"13,612.71","2,670.91"
Banca de Inversión y Otros Servicios,201804,Año en Curso,,    Ingresos por intereses,"10,941.79","2,777.79"
Banca de Inversión y Otros Servicios,201806,Año en Curso,,        Intereses de disponibilidades,516.88,110.86
Banca de Inversión y Otros Servicios,201805,Año en Curso,,        Intereses de disponibilidades,406.02,102.02
Banca de Inversión y Otros Servicios,201804,Año en Curso,,        Intereses de disponibilidades,303.99,80.13
Banca de Inversión y Otros Servicios,201806,Año en Curso,,        Intereses y rendimientos a favor provenientes de cuentas de margen,38.84,12.25
Banca de Inversión y Otros Servicios,201805,Año en Curso,,        Intereses y rendimientos a favor provenientes de cuentas de margen,26.59,6.84
Banca de Inversión y Otros Servicios,201804,Año en Curso,,        Intereses y rendimientos a favor provenientes de cuentas de margen,19.75,6.56
Banca de Inversión y Otros Servicios,201806,Año en Curso,,        Intereses y rendimientos a favor provenientes de inversiones en valores,"6,628.59","1,070.34"
Banca de Inversión y Otros Servicios,201805,Año en Curso,,        Intereses y rendimientos a favor provenientes de inversiones en valores,"5,558.25","1,180.80"
Banca de Inversión y Otros Servicios,201804,Año en Curso,,        Intereses y rendimientos a favor provenientes de inversiones en valores,"4,377.45","1,060.22"
Banca de Inversión y Otros Servicios,201806,Año en Curso,,            Por Títulos para Negociar,"6,625.58","1,070.34"
Banca de Inversión y Otros Servicios,201805,Año en Curso,,            Por Títulos para Negociar,"5,555.24","1,180.57"
Banca de Inversión y Otros Servicios,201804,Año en Curso,,            Por Títulos para Negociar,"4,374.67","1,059.56"
Banca de Inversión y Otros Servicios,201806,Año en Curso,,            Por Títulos Disponibles para la Venta,0.00,0.00
Banca de Inversión y Otros Servicios,201805,Año en Curso,,            Por Títulos Disponibles para la Venta,0.00,0.00
Banca de Inversión y Otros Servicios,201804,Año en Curso,,            Por Títulos Disponibles para la Venta,0.00,0.00
Banca de Inversión y Otros Servicios,201806,Año en Curso,,            Por Títulos Conservados a Vencimiento,3.01,0.00
Banca de Inversión y Otros Servicios,201805,Año en Curso,,            Por Títulos Conservados a Vencimiento,3.01,0.23
Banca de Inversión y Otros Servicios,201804,Año en Curso,,            Por Títulos Conservados a Vencimiento,2.78,0.66
Banca de Inversión y Otros Servicios,201806,Año en Curso,,        Intereses y rendimientos a favor en operaciones de reporto,"1,794.55",275.57
Banca de Inversión y Otros Servicios,201805,Año en Curso,,        Intereses y rendimientos a favor en operaciones de reporto,"1,518.98",248.65
Banca de Inversión y Otros Servicios,201804,Año en Curso,,        Intereses y rendimientos a favor en operaciones de reporto,"1,270.33",339.49
Banca de Inversión y Otros Servicios,201806,Año en Curso,,        Ingresos provenientes de operaciones de cobertura,60.62,0.82
Banca de Inversión y Otros Servicios,201805,Año en Curso,,        Ingresos provenientes de operaciones de cobertura,59.80,0.90
Banca de Inversión y Otros Servicios,201804,Año en Curso,,        Ingresos provenientes de operaciones de cobertura,58.90,2.51
Banca de Inversión y Otros Servicios,201806,Año en Curso,,        Intereses de Cartera de Crédito Vigente,"4,141.69",732.08
Banca de Inversión y Otros Servicios,201805,Año en Curso,,        Intereses de Cartera de Crédito Vigente,"3,409.60",746.93
Banca de Inversión y Otros Servicios,201804,Año en Curso,,        Intereses de Cartera de Crédito Vigente,"2,662.67",696.23
Banca de Inversión y Otros Servicios,201806,Año en Curso,,            Créditos Comerciales,"2,589.96",467.89
Banca de Inversión y Otros Servicios,201805,Año en Curso,,            Créditos Comerciales,"2,122.08",470.80
Banca de Inversión y Otros Servicios,201804,Año en Curso,,            Créditos Comerciales,"1,651.27",433.92
Banca de Inversión y Otros Servicios,201806,Año en Curso,,                Actividad empresarial o comercial,"2,274.07",422.85
Banca de Inversión y Otros Servicios,201805,Año en Curso,,                Actividad empresarial o comercial,"1,851.22",413.71
Banca de Inversión y Otros Servicios,201804,Año en Curso,,                Actividad empresarial o comercial,"1,437.51",380.16
Banca de Inversión y Otros Servicios Consolidado,201806,Año en Curso,,    Ingresos por intereses,"16,221.73","2,609.03"
Banca de Inversión y Otros Servicios Consolidado,201805,Año en Curso,,    Ingresos por intereses,"13,612.71","2,670.91"
Banca de Inversión y Otros Servicios Consolidado,201804,Año en Curso,,    Ingresos por intereses,"10,941.79","2,777.79"
Banca de Inversión y Otros Servicios Consolidado,201806,Año en Curso,,        Intereses de disponibilidades,516.88,110.86
Banca de Inversión y Otros Servicios Consolidado,201805,Año en Curso,,        Intereses de disponibilidades,406.02,102.02
Banca de Inversión y Otros Servicios Consolidado,201804,Año en Curso,,        Intereses de disponibilidades,303.99,80.13
Banca de Inversión y Otros Servicios Consolidado,201806,Año en Curso,,        Intereses y rendimientos a favor provenientes de cuentas de margen,38.84,12.25
Banca de Inversión y Otros Servicios Consolidado,201805,Año en Curso,,        Intereses y rendimientos a favor provenientes de cuentas de margen,26.59,6.84
Banca de Inversión y Otros Servicios Consolidado,201804,Año en Curso,,        Intereses y rendimientos a favor provenientes de cuentas de margen,19.75,6.56
Banca de Inversión y Otros Servicios Consolidado,201806,Año en Curso,,        Intereses y rendimientos a favor provenientes de inversiones en valores,"6,628.59","1,070.34"
Banca de Inversión y Otros Servicios Consolidado,201805,Año en Curso,,        Intereses y rendimientos a favor provenientes de inversiones en valores,"5,558.25","1,180.80"
Banca de Inversión y Otros Servicios Consolidado,201804,Año en Curso,,        Intereses y rendimientos a favor provenientes de inversiones en valores,"4,377.45","1,060.22"
Banca de Inversión y Otros Servicios Consolidado,201806,Año en Curso,,            Por Títulos para Negociar,"6,625.58","1,070.34"
Banca de Inversión y Otros Servicios Consolidado,201805,Año en Curso,,            Por Títulos para Negociar,"5,555.24","1,180.57"
Banca de Inversión y Otros Servicios Consolidado,201804,Año en Curso,,            Por Títulos para Negociar,"4,374.67","1,059.56"
Banca de Inversión y Otros Servicios Consolidado,201806,Año en Curso,,            Por Títulos Disponibles para la Venta,0.00,0.00
Banca de Inversión y Otros Servicios Consolidado,201805,Año en Curso,,            Por Títulos Disponibles para la Venta,0.00,0.00
Banca de Inversión y Otros Servicios Consolidado,201804,Año en Curso,,            Por Títulos Disponibles para la Venta,0.00,0.00
Banca de Inversión y Otros Servicios Consolidado,201806,Año en Curso,,            Por Títulos Conservados a Vencimiento,3.01,0.00
Banca de Inversión y Otros Servicios Consolidado,201805,Año en Curso,,            Por Títulos Conservados a Vencimiento,3.01,0.23
Banca de Inversión y Otros Servicios Consolidado,201804,Año en Curso,,            Por Títulos Conservados a Vencimiento,2.78,0.66
Banca de Inversión y Otros Servicios Consolidado,201806,Año en Curso,,        Intereses y rendimientos a favor en operaciones de reporto,"1,794.55",275.57
Banca de Inversión y Otros Servicios Consolidado,201805,Año en Curso,,        Intereses y rendimientos a favor en operaciones de reporto,"1,518.98",248.65
Banca de Inversión y Otros Servicios Consolidado,201804,Año en Curso,,        Intereses y rendimientos a favor en operaciones de reporto,"1,270.33",339.49
Banca de Inversión y Otros Servicios Consolidado,201806,Año en Curso,,        Ingresos provenientes de operaciones de cobertura,60.62,0.82
Banca de Inversión y Otros Servicios Consolidado,201805,Año en Curso,,        Ingresos provenientes de operaciones de cobertura,59.80,0.90
Banca de Inversión y Otros Servicios Consolidado,201804,Año en Curso,,        Ingresos provenientes de operaciones de cobertura,58.90,2.51
Banca de Inversión y Otros Servicios Consolidado,201806,Año en Curso,,        Intereses de Cartera de Crédito Vigente,"4,141.69",732.08
Banca de Inversión y Otros Servicios Consolidado,201805,Año en Curso,,        Intereses de Cartera de Crédito Vigente,"3,409.60",746.93
Banca de Inversión y Otros Servicios Consolidado,201804,Año en Curso,,        Intereses de Cartera de Crédito Vigente,"2,662.67",696.23
Banca de Inversión y Otros Servicios Consolidado,201806,Año en Curso,,            Créditos Comerciales,"2,589.96",467.89
Banca de Inversión y Otros Servicios Consolidado,201805,Año en Curso,,            Créditos Comerciales,"2,122.08",470.80
Banca de Inversión y Otros Servicios Consolidado,201804,Año en Curso,,            Créditos Comerciales,"1,651.27",433.92
Banca de Inversión y Otros Servicios Consolidado,201806,Año en Curso,,                Actividad empresarial o comercial,"2,274.07",422.85
Banca de Inversión y Otros Servicios Consolidado,201805,Año en Curso,,                Actividad empresarial o comercial,"1,851.22",413.71
Banca de Inversión y Otros Servicios Consolidado,201804,Año en Curso,,                Actividad empresarial o comercial,"1,437.51",380.16
Banca Mifel,201806,Año en Curso,,    Ingresos por intereses,"3,102.43",532.44
Banca Mifel,201805,Año en Curso,,    Ingresos por intereses,"2,569.99",550.28
Banca Mifel,201804,Año en Curso,,    Ingresos por intereses,"2,019.71",542.73
Banca Mifel,201806,Año en Curso,,        Intereses de disponibilidades,97.50,19.35
Banca Mifel,201805,Año en Curso,,        Intereses de disponibilidades,78.15,15.94
Banca Mifel,201804,Año en Curso,,        Intereses de disponibilidades,62.21,16.34
Banca Mifel,201806,Año en Curso,,        Intereses y rendimientos a favor provenientes de cuentas de margen,0.00,0.00
Banca Mifel,201805,Año en Curso,,        Intereses y rendimientos a favor provenientes de cuentas de margen,0.00,0.00
Banca Mifel,201804,Año en Curso,,        Intereses y rendimientos a favor provenientes de cuentas de margen,0.00,0.00
Banca Mifel,201806,Año en Curso,,        Intereses y rendimientos a favor provenientes de inversiones en valores,43.90,6.41
Banca Mifel,201805,Año en Curso,,        Intereses y rendimientos a favor provenientes de inversiones en valores,37.50,6.70
Banca Mifel,201804,Año en Curso,,        Intereses y rendimientos a favor provenientes de inversiones en valores,30.80,7.03
Banca Mifel,201806,Año en Curso,,            Por Títulos para Negociar,36.12,5.63
Banca Mifel,201805,Año en Curso,,            Por Títulos para Negociar,30.50,5.89
Banca Mifel,201804,Año en Curso,,            Por Títulos para Negociar,24.61,6.25
Banca Mifel,201806,Año en Curso,,            Por Títulos Disponibles para la Venta,0.00,0.00
Banca Mifel,201805,Año en Curso,,            Por Títulos Disponibles para la Venta,0.00,0.00
Banca Mifel,201804,Año en Curso,,            Por Títulos Disponibles para la Venta,0.00,0.00
Banca Mifel,201806,Año en Curso,,            Por Títulos Conservados a Vencimiento,7.78,0.78
Banca Mifel,201805,Año en Curso,,            Por Títulos Conservados a Vencimiento,7.00,0.81
Banca Mifel,201804,Año en Curso,,            Por Títulos Conservados a Vencimiento,6.19,0.78
Banca Mifel,201806,Año en Curso,,        Intereses y rendimientos a favor en operaciones de reporto,687.57,126.29
Banca Mifel,201805,Año en Curso,,        Intereses y rendimientos a favor en operaciones de reporto,561.28,129.58
Banca Mifel,201804,Año en Curso,,        Intereses y rendimientos a favor en operaciones de reporto,431.70,128.13
Banca Mifel,201806,Año en Curso,,        Ingresos provenientes de operaciones de cobertura,0.00,0.00
Banca Mifel,201805,Año en Curso,,        Ingresos provenientes de operaciones de cobertura,0.00,0.00
Banca Mifel,201804,Año en Curso,,        Ingresos provenientes de operaciones de cobertura,0.00,0.00
Banca Mifel,201806,Año en Curso,,        Intereses de Cartera de Crédito Vigente,"2,228.70",371.01
Banca Mifel,201805,Año en Curso,,        Intereses de Cartera de Crédito Vigente,"1,857.70",392.96
Banca Mifel,201804,Año en Curso,,        Intereses de Cartera de Crédito Vigente,"1,464.73",382.67
Banca Mifel,201806,Año en Curso,,            Créditos Comerciales,"1,460.17",259.69
Banca Mifel,201805,Año en Curso,,            Créditos Comerciales,"1,200.48",264.02
Banca Mifel,201804,Año en Curso,,            Créditos Comerciales,936.46,245.94
Banca Mifel,201806,Año en Curso,,                Actividad empresarial o comercial,"1,369.01",244.11
Banca Mifel,201805,Año en Curso,,                Actividad empresarial o comercial,"1,124.90",248.71
Banca Mifel,201804,Año en Curso,,                Actividad empresarial o comercial,876.19,230.42
Banco Ahorro Famsa,201806,Año en Curso,,    Ingresos por intereses,"1,587.99",277.40
Banco Ahorro Famsa,201805,Año en Curso,,    Ingresos por intereses,"1,310.60",277.09
Banco Ahorro Famsa,201804,Año en Curso,,    Ingresos por intereses,"1,033.51",263.84
Banco Ahorro Famsa,201806,Año en Curso,,        Intereses de disponibilidades,26.10,4.23
Banco Ahorro Famsa,201805,Año en Curso,,        Intereses de disponibilidades,21.87,4.50
Banco Ahorro Famsa,201804,Año en Curso,,        Intereses de disponibilidades,17.38,4.22
Banco Ahorro Famsa,201806,Año en Curso,,        Intereses y rendimientos a favor provenientes de cuentas de margen,0.00,0.00
Banco Ahorro Famsa,201805,Año en Curso,,        Intereses y rendimientos a favor provenientes de cuentas de margen,0.00,0.00
Banco Ahorro Famsa,201804,Año en Curso,,        Intereses y rendimientos a favor provenientes de cuentas de margen,0.00,0.00
Banco Ahorro Famsa,201806,Año en Curso,,        Intereses y rendimientos a favor provenientes de inversiones en valores,8.99,1.46
Banco Ahorro Famsa,201805,Año en Curso,,        Intereses y rendimientos a favor provenientes de inversiones en valores,7.53,1.66
Banco Ahorro Famsa,201804,Año en Curso,,        Intereses y rendimientos a favor provenientes de inversiones en valores,5.87,1.57
Banco Ahorro Famsa,201806,Año en Curso,,            Por Títulos para Negociar,8.99,1.46
Banco Ahorro Famsa,201805,Año en Curso,,            Por Títulos para Negociar,7.53,1.66
Banco Ahorro Famsa,201804,Año en Curso,,            Por Títulos para Negociar,5.87,1.57
Banco Ahorro Famsa,201806,Año en Curso,,            Por Títulos Disponibles para la Venta,0.00,0.00
Banco Ahorro Famsa,201805,Año en Curso,,            Por Títulos Disponibles para la Venta,0.00,0.00
Banco Ahorro Famsa,201804,Año en Curso,,            Por Títulos Disponibles para la Venta,0.00,0.00
Banco Ahorro Famsa,201806,Año en Curso,,            Por Títulos Conservados a Vencimiento,0.00,0.00
Banco Ahorro Famsa,201805,Año en Curso,,            Por Títulos Conservados a Vencimiento,0.00,0.00
Banco Ahorro Famsa,201804,Año en Curso,,            Por Títulos Conservados a Vencimiento,0.00,0.00
Banco Ahorro Famsa,201806,Año en Curso,,        Intereses y rendimientos a favor en operaciones de reporto,5.74,0.15
Banco Ahorro Famsa,201805,Año en Curso,,        Intereses y rendimientos a favor en operaciones de reporto,5.60,0.99
Banco Ahorro Famsa,201804,Año en Curso,,        Intereses y rendimientos a favor en operaciones de reporto,4.61,0.53
Banco Ahorro Famsa,201806,Año en Curso,,        Ingresos provenientes de operaciones de cobertura,0.00,0.00
Banco Ahorro Famsa,201805,Año en Curso,,        Ingresos provenientes de operaciones de cobertura,0.00,0.00
Banco Ahorro Famsa,201804,Año en Curso,,        Ingresos provenientes de operaciones de cobertura,0.00,0.00
Banco Ahorro Famsa,201806,Año en Curso,,        Intereses de Cartera de Crédito Vigente,"1,508.88",264.60
Banco Ahorro Famsa,201805,Año en Curso,,        Intereses de Cartera de Crédito Vigente,"1,244.28",263.60
Banco Ahorro Famsa,201804,Año en Curso,,        Intereses de Cartera de Crédito Vigente,980.69,251.60
Banco Ahorro Famsa,201806,Año en Curso,,            Créditos Comerciales,304.77,54.39
Banco Ahorro Famsa,201805,Año en Curso,,            Créditos Comerciales,250.38,52.33
Banco Ahorro Famsa,201804,Año en Curso,,            Créditos Comerciales,198.05,49.96
Banco Ahorro Famsa,201806,Año en Curso,,                Actividad empresarial o comercial,259.23,46.97
Banco Ahorro Famsa,201805,Año en Curso,,                Actividad empresarial o comercial,212.25,44.72
Banco Ahorro Famsa,201804,Año en Curso,,                Actividad empresarial o comercial,167.53,42.28
Banco Azteca,201806,Año en Curso,,    Ingresos por intereses,"22,198.41","3,823.77"
Banco Azteca,201805,Año en Curso,,    Ingresos por intereses,"18,374.64","3,862.98"
Banco Azteca,201804,Año en Curso,,    Ingresos por intereses,"14,511.66","3,673.36"
Banco Azteca,201806,Año en Curso,,        Intereses de disponibilidades,164.95,26.46
Banco Azteca,201805,Año en Curso,,        Intereses de disponibilidades,138.49,29.96
Banco Azteca,201804,Año en Curso,,        Intereses de disponibilidades,108.54,24.40
Banco Azteca,201806,Año en Curso,,        Intereses y rendimientos a favor provenientes de cuentas de margen,23.24,5.41
Banco Azteca,201805,Año en Curso,,        Intereses y rendimientos a favor provenientes de cuentas de margen,17.83,4.88
Banco Azteca,201804,Año en Curso,,        Intereses y rendimientos a favor provenientes de cuentas de margen,12.95,3.22
Banco Azteca,201806,Año en Curso,,        Intereses y rendimientos a favor provenientes de inversiones en valores,"1,208.66",224.69
Banco Azteca,201805,Año en Curso,,        Intereses y rendimientos a favor provenientes de inversiones en valores,983.97,236.34
Banco Azteca,201804,Año en Curso,,        Intereses y rendimientos a favor provenientes de inversiones en valores,747.63,195.74
Banco Azteca,201806,Año en Curso,,            Por Títulos para Negociar,"1,194.27",222.17
Banco Azteca,201805,Año en Curso,,            Por Títulos para Negociar,972.10,233.69
Banco Azteca,201804,Año en Curso,,            Por Títulos para Negociar,738.41,193.35
Banco Azteca,201806,Año en Curso,,            Por Títulos Disponibles para la Venta,1.97,0.33
Banco Azteca,201805,Año en Curso,,            Por Títulos Disponibles para la Venta,1.64,0.41
Banco Azteca,201804,Año en Curso,,            Por Títulos Disponibles para la Venta,1.23,0.35
Banco Azteca,201806,Año en Curso,,            Por Títulos Conservados a Vencimiento,12.41,2.18
Banco Azteca,201805,Año en Curso,,            Por Títulos Conservados a Vencimiento,10.23,2.24
Banco Azteca,201804,Año en Curso,,            Por Títulos Conservados a Vencimiento,7.99,2.05
Banco Azteca,201806,Año en Curso,,        Intereses y rendimientos a favor en operaciones de reporto,689.77,158.41
Banco Azteca,201805,Año en Curso,,        Intereses y rendimientos a favor en operaciones de reporto,531.36,93.68
Banco Azteca,201804,Año en Curso,,        Intereses y rendimientos a favor en operaciones de reporto,437.68,121.15
Banco Azteca,201806,Año en Curso,,        Ingresos provenientes de operaciones de cobertura,335.11,55.70
Banco Azteca,201805,Año en Curso,,        Ingresos provenientes de operaciones de cobertura,279.42,59.09
Banco Azteca,201804,Año en Curso,,        Ingresos provenientes de operaciones de cobertura,220.33,59.77
Banco Azteca,201806,Año en Curso,,        Intereses de Cartera de Crédito Vigente,"19,430.47","3,291.39"
Banco Azteca,201805,Año en Curso,,        Intereses de Cartera de Crédito Vigente,"16,139.08","3,355.74"
Banco Azteca,201804,Año en Curso,,        Intereses de Cartera de Crédito Vigente,"12,783.34","3,227.03"
Banco Azteca,201806,Año en Curso,,            Créditos Comerciales,"1,420.95",236.55
Banco Azteca,201805,Año en Curso,,            Créditos Comerciales,"1,184.40",246.53
Banco Azteca,201804,Año en Curso,,            Créditos Comerciales,937.87,229.99
Banco Azteca,201806,Año en Curso,,                Actividad empresarial o comercial,929.46,152.05
Banco Azteca,201805,Año en Curso,,                Actividad empresarial o comercial,777.41,159.64
Banco Azteca,201804,Año en Curso,,                Actividad empresarial o comercial,617.77,151.83
Banco Base,201806,Año en Curso,,    Ingresos por intereses,"1,142.05",201.34
Banco Base,201805,Año en Curso,,    Ingresos por intereses,940.71,203.25
Banco Base,201804,Año en Curso,,    Ingresos por intereses,737.46,193.71
Banco Base,201806,Año en Curso,,        Intereses de disponibilidades,83.16,10.83
Banco Base,201805,Año en Curso,,        Intereses de disponibilidades,72.33,9.29
Banco Base,201804,Año en Curso,,        Intereses de disponibilidades,63.04,21.96
Banco Base,201806,Año en Curso,,        Intereses y rendimientos a favor provenientes de cuentas de margen,0.00,0.00
Banco Base,201805,Año en Curso,,        Intereses y rendimientos a favor provenientes de cuentas de margen,0.00,0.00
Banco Base,201804,Año en Curso,,        Intereses y rendimientos a favor provenientes de cuentas de margen,0.00,0.00
Banco Base,201806,Año en Curso,,        Intereses y rendimientos a favor provenientes de inversiones en valores,530.98,91.65
Banco Base,201805,Año en Curso,,        Intereses y rendimientos a favor provenientes de inversiones en valores,439.34,90.57
Banco Base,201804,Año en Curso,,        Intereses y rendimientos a favor provenientes de inversiones en valores,348.77,84.48
Banco Base,201806,Año en Curso,,            Por Títulos para Negociar,530.98,91.65
Banco Base,201805,Año en Curso,,            Por Títulos para Negociar,439.34,90.57
Banco Base,201804,Año en Curso,,            Por Títulos para Negociar,348.77,84.48
Banco Base,201806,Año en Curso,,            Por Títulos Disponibles para la Venta,0.00,0.00
